input_text;target_text;path
ribhāpikkayodviyātaraṇ_uṃgākāvaṃbādhakābhovāt.āmatritaṃpūrvamitisatrepūrvagrahaṇādvāpakāptarasyakāryekarvavyaevasva;ribhāṣikaye.rdvayārupyagākārabādhakābhāvāt.āmaṃtritaṃpūrvamitisūtrepūrvagrahaṇādvāṃpakātparasyakāryekartavyaevasva;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/288.jpg
syāvighamānavadbhāvādvā.panāgavadbhāvasyasvakāyatvāt|.sacaparāṃgavadbhākasamarthaparibhāṣāpravṛttipakṣemitrāvaraṇa;syāvidyamānavabhdāvādvā.parāṃgavadbhāvasyasvakāryatvāt..sacaparāṃgavabhdāvasamarthaparibhāṣāpravṛttipakṣemitrāvaruṇā;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/289.jpg
vṛtāvṛdhāvityanayoḥsabhayakārthaṃpratipādakatvenekāthānāvalakṣaṇasāmathyaisatyākajyate.nārtikarītyātunayujyate;vṛtāvṛdhāvityanayoṃḥsaṃbhūyaikārthapratipādakatvenaikārthābhāvalakṣaṇāsāmarthyasatvādyujyate.vārtikarītyātunayujyate;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/290.jpg
abhedenimitetvābhāvāt.pratipāditacavadabhāṣyakārerevameva|nimitagrahaṇaṃtyājyamiti.tathāpipadasyavidhiri;amedenimitatvābhāvāt.pratipāditaṃcavedabhāṣyakārairevameva.nimitagrahaṇaṃtyājyamiti.tathāpipadasyavidhiri;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/291.jpg
tiṣaṣṭhayāpadaniṣyādakapadoddeśyarutvānyattarasabadhārthakatvasvīkāreṇaparāṃgokadbhāvasyāpiparibhāṣāviṣayatvenasaṃgra;tiṣaṣṭhayāpadaniṣyādakapadoddeśyakatvānyattarasaṃbadhārthakatvasvīkāreṇaparāṃgavabhdāvasyāpiparibhāṣāviṣayatvenasaṃgra;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/292.jpg
haḥathavāpadasyetyekavacanādekapadarniṣyapādakovidhirityarthaḥ.parāṃgavadbhāvasyaparaṃtādātyarūpatvenāhāryaikapadajāna;haḥ.athavāpadasyetyekavacanādekapadaniṣyādakovidhirityarthaḥ.parāṃgavabhdāvasyaparaṃtādātmyarūpatvenāhāryaikapadaśāna;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/293.jpg
syajāyamānatvenekatvaprakārakuṃpadaviśeṣyakasānaviṣayanaṣyādakavidhirityarthasvīkāṃrāssidhyatyanugamaḥ..katvaya;syajāyamānatvenaikatvaprakārakapadaviśeṣyakajñānaviṣayaniṣyādakavidhirityarthasvīkārātsidhyatsanugamaḥ..vastū;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/294.jpg
bhiktayoriti.tasmātsamarthaparibhāpābaladdhetāvityādyanuśāsanabaṭhāccanairapekṣyāvachinnasādhanatvasyattīyāthe;bhijñayoriti..tasmātsamarthaparibhāṣābalāddhetāvityādyanuśāsanabalāccanairapekṣyāvachinnasādhanatvasyatṛtīyārtha;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/295.jpg
tvādvītvādeḥprāvīnoktarītyaivavikalpasidhirnirābādhetinanavānasaraṇiranusaraṇīyā.asaṃbhavādasādhakatvādvipa;tvādvrītghādeḥprācīnoktarītyaivavikalpasidhirnirābādhetinanavāṃnasaraṇiranusaraṇīyā.asaṃbhavādasādhakatvādvipa;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/296.jpg
rītasādhakatvāccātuṣyatunyāyenarūbaṃtarachalletathāsvīkārepitiṅatarachalebhāvanāyābṛhukārakasākākbhāyāsta;rītasādhakatvāccatuṣyatunyāyenasūbaṃtasthaletathāsvīkārepitiṅaṃtasthalebhāvanāyābahukārakasākāṃkṣāyāsta;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/297.jpg
thātvāyogakraṇātarasyātulyakulyasyabhāvanāyāmanvayasaṃbhavātrahkutetaraviśeṣaṇatvenopaschitoyāgaevatadanva;thātvāyogātkaraṇāṃtarasyātulyakalpasyabhāvanāyāmanvayasaṃbhavātpratyutetaraviśeṣaṇatvenopasthiteyāgaevatadanva;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/298.jpg
yāyogānratadarthamatvarthalakṣaṇa..satyamādyesomasyaphalabhāvanetikartavyatātmuktumityattamiticait..āghāvāgni;yāyogānmatadaṃrthaṃmatvarthalakṣaṇā..satyamādyesomasyaphalabhāvanetikartavyatātamuktamityuktamiticet..ādyārāgni;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/299.jpg
hobādhikaraṇephalabhāvanākaraṇatvamapitsyoktameva.ttaṃcaprakāśakāraiḥ.karaṇasyavasetoyāgopakorakatayati;hotrādhikaraṇephalabhāvanākaraṇatvamapitasyoktameva.uktaṃcaprakāśakāraiḥ.karaṇasyaivasetoyāgopakārakatayeti;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/300.jpg
kartavyatātvāditītinaikasyobhayātmakatāvirodhaḥ.kicaïtikartavyatāmātrarūpatvepisomasyatadākāṃkṣiṇayubhāva;kartavyatātvāditītinaikasyobhayātmakatāvirodhaḥ.kiṃcaïtikartavyatāmātrarūpatvepisomasyatadākāṃkṣiṇāṃbhāva;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/301.jpg
nāyāmeṃvānvayoyuktūitikimitilakṣeṇa.ririṣyasomenayajetetyetadudāharaṇetvarśayacratyayāṃtatvenāpupapatataḥ|;nāyāmevānvayoyuktaïtikimitilakṣaṇā.viśiṣyasomenayajetetyetadudāharaṇetvarśādyacpratyayāṃtatvenāpyupapattiḥ..;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/302.jpg
s_ikbhāsomasyadakṣiṇāsomasyetyādāvaprasyātatvenaivanivahiāvaśyakaśca..bha.raṣṭaṃtyaṣṭamīkakṣyā...yadi;kṣikṣāsomasyadakṣiṇāsomasyetyādāvacpratyayāṃtatvenaivanirvāhavaśyakaśca....iṣṭaṃtyaṣṭamīkakṣyā....yadi;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/303.jpg
sarveṣāṃkhalekapotanyāyenabhāvanāyāmanvayoyadicadvetīyāīkabodhonaśaddastadāgrahasaṃmāṣṭatyekatvasyayasye;sarveṣāṃkhalekapotanyāyenabhāvanāyāmanvayoyadicadvaitīyīkabaudhonaśābdastadāgrahaṃsaṃmārṣṭītyekatvasyayasyo;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/304.jpg
bhayaṃhavivārtimārthedityatrobhayatvasyacadhivakaṣvāpatiḥ..prāthamikabodhesarvaṣāmevānveyasyaviṣayatvenadaitīyo;bhayaṃhavirārtimārchedityatrobhayatvasyacavivakṣyāpattiḥ..prāthamikabodhesarveṣāmevānveyasyaviṣayatvenadvaitīyī;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/305.jpg
hhetutveitisūtrākaraṇenahotāitkattyācahetutvasyaviśeṣaṇatāsūcanāttasyāśvretarabhedānumāpakaheturūpatayā;hetutveitisūtrākaraṇenahotāityuktyācahetutvasyaviśeṣaṇatāsūcanāttasyāścetarabhedānumāpakaheturūpatayā;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/306.jpg
paryavasānāttasyacānaikāṃtikatvakharūpasidṭatodidoṣaparihārāyapakṣatāvachedakāvachadenasādhyasadhakatvā;paryavasānāttasyacānaikāṃtikatvasvarūpāsiddhatvodidoṣaparihārāyapakṣatāvachedakāvachedenasādhyasādhakatvā;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/307.jpg
yacapātipadikārthetarāvṛttitvesatiyāvatrātipadikāthavṛttitvāvatryaṃbhāvāttasyevacanaineṃpekṣyarūpatcāktīyādi;yacaprātipadikārthetarāvṛttitvesatiyāvatprātipadikāthaivṛttitvāvaśyaṃbhāvāttasyaivacanaireṃpekṣyarūpatvātṛtīyādi;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/308.jpg
vibhaktiśakyatāvachedakakoṭaunairayekṣyepraveśasidhdhirityāghukataṃ.tadapinakuktaṃ.iīdśānirepekṣakarapatāyā;vibhaktiśākyatāvachedakakoṭaunairayekṣyepraveśasiddhirityāghuktaṃ.tadapinayuktaṃ.iīdṛśānirepekṣakaraṇatāyā;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/309.jpg
yanetetyādotikānabhidhānāta..tatrahidhātvarthasyakaraṇatāsaṃbaṃdhenaivānvayasvīkāvāt.navyeḥkaraṇībhūta;yajetetyādautijhanabhidhānāt..tatrahidhātvarthasyakaraṇatāsaṃbaṃdhenaivānvayasvīkārāt..navyaiḥkaraṇībhūta;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/310.jpg
yāgenikūṭalakṣaṇāsvākārācca.nahitatrāpisaṃsargatāvachedakakoṭaulakṣyatāvachedakakoṭauvānairapekṣya;yāgenirūḍhalakṣaṇāsvīkārācca.nahitatrāpisaṃsargatāvachedakakoṭaulakṣyatāvachedakakoṭaurānairapekṣya;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/311.jpg
niveśekariṃvidaṣṛraśaṃkūṣṭataraṃvāmānamastaṃ.adaśonāt.iṣṭacaikasyānaimittikabhāvanāyākaraṇadvayavikalpa;niveśekiṃcidīdṛśaṃklṛṣṭataraṃvāmānamastiṃ.adaśenāt..iṣṭaṃcaikasyāṃnaimittikabhāvanāyāṃkaraṇadvayavikalpa;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/312.jpg
sidhyarthaṃtatkathamanyathāyomāvāsyāpauraṇamāsapāṃvātipātayedagnayepathikṛtepuroḍāśamaṣṭākapālaṃni;sadhyarthaṃtat.kathamanyathāyomāvāsyāṃpaurṇamāsīvātipātayedagnayepathikṛtepuroḍāśamaṣṭākapālaṃni;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/313.jpg
ravapedyomāvāsyāṃpaurṇamāsīvātipātayedvaiśvānaraṃdvādaśakapālaṃnirvapeditivākpābhyāṃvihitayoḥpathikṛ;rvapedyomāvāsyāṃpaurṇamāsīṃvātipātayedvaiśvānaraṃdvādaśakapālaṃnirvapeditivākyābhyāṃvihitayoḥpathikṛ;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/314.jpg
tīrvaiśvānarayorvikalpodvādaśesādhitaḥsaṃ.chatāṃ..pratyayārtheprakṛtyarthasyaviśeṣaṇatvabalenānyayo;tīrvaiśvānarayorvikalpodvādaśasāddhitaḥsaṃgachatāṃ..pratyayārtheprakṛtyarthasyaviśeṣaṇatvabalenānyayo;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/315.jpg
mavyavadatvasmaduktekh_īkṛtenatadvirodhaḥkivapasasparenairapekṣyeṇaikaṃpretisādhanatvaṃnakabyasādhakaṃvya0;gavyavachedetvasmaduktesvīkṛtenatadvirodhaḥkiṃcaparasparenairapekṣyeṇaikaṃpretisādhanatvaṃnakalpasādhakaṃvyavi;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/316.jpg
ṇāpakṣāṇāmekādeyādvādaśadeyetyādīnāmapisamucayāpattiḥ.nacadaśabhiḥkrīṇātītivacanāttācatubhirapabhrimādattaḥ;ṇāpakṣāṇāmekādeyādvādaśadeyetyādīnāmapisamuccayāpattiḥ.nacadaśabhiḥkrīṇātītivacanāttāṃcaturbhiraśrimādattaï;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/317.jpg
tivihitamaṃtrāṇāmivasamuccayaḥ.vacanasyanyāyasiddhānuvādakatyamitistiddhāṃtavyākopāpatteḥ||kiṃbahunāsamidādi;tivihitamaṃtrāṇāmivasamuccayaḥ.vicanasyanyāyasiddhānuvādakattyamitisiddhāṃtavyākopāpatteḥ..kiṃbahunāsamidādi;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/318.jpg
yāgānāṃmapitiṅaḥtapadainarapekṣyeṇadarśapūrṇamāsopakārajanakatvainekārthatvodvikalapaḥsyāditibahuvyākulīsyā;yāgānāmapitiṅaṃtapadainairapekṣyeṇadarśapūrṇamāsopakārajanakatvainaikārthatvoddhikalpaḥsyāditibahuvyākulīsyā;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/319.jpg
t..etenatiḍaṃtasyāpiyadatvāptadaniṣyādakavidheḥsamūrthāśritatvavidhānabalānrerapekṣyarūpasāmarthyaspatiṅaḥte;t..etenatiṅaṃtasyāpipadatvātpadaniṣyādakavidheḥsamarthāśritattvavidhānabalānmairapekṣyarūpasāmarthyasyatiṅaṃte;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/320.jpg
ṣvapyaviśeṣaïtipāthikṛtīvaiśvānaryordhikalpasamarthanamakāropiparāstaïtidik..yattusomapadasyāscatyayāta;ṣvapyaviśeṣaïtipāthikṛtāṃvaiśvānaryorvikalpasamarthanaprakāropiparāstaïtidik..yattusomapadasyāpratyayāta;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/321.jpg
kalpanaṃ.tttucitotudātaratyaṃtādāttvāpāhakaṃ.śrūyatecāyamāghodā.taḥ.yaevaṃvidvānsomenayajataïti.nataupaśe;kalpanaṃ.ttattucitoṃtaüdātaïtyaṃtodāttattvāpādakaṃ.śruyatecāyamāghodāttaḥ.yaevaṃvidvānsomenayajataïti.nataupaśau;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/322.jpg
karotinasomaïtyatramatvarthalakṣaṇayaivenirvāhādanyatrāpisāstu....itiśāstriṇāṃnavamīkakṣyā...yatua;karotinasomaïtyatramatvarthalakṣaṇayaibanirvāhādanyatrāpisāstu....itiśāstriṇāṃnavamīkakṣyā....yatua;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/323.jpg
talapakalapaporapikaraṇayor_idhānerāsyabhedonekavidhānaprayuktaḥsyādevā.anyathabhihakatvādarapitivakaṣāyā;tulyakalapayorapikaraṇaṃyorvidhānevākyabhedonekavidhānaprayuktaḥsyādevā.anyathāahakatvāderapivivakṣāyā;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/324.jpg
patyāvākyabhedamātramuchidyetevi.tadvākyabhadakavākyatvayoḥsvarūpāpariśīlanāt.|tathāhi.tiṅḥsabataca;patyāvākyabhedamātramuchidyetevi.tadvākyabhedaikavākyattvayoḥsvarūpāpariśīlanātta..tathāhi.tiṅasūbaṃtaca;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/325.jpg
yovākyaṃkriyāvākārakānvitetilivākyalakṣaṇā.atrāyātisvapitiprayātipatatiprāyetītihatītitiṅaḥta;yovākyaṃkriyāvākārakāncitetihivākyalakṣaṇaṃ.atrāyātisvapitiprayātipatatiprātyetītihaṃtītitiṅaṃta;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/326.jpg
cayavāvaṇāyasabateti.datrādāḍimānighar̤apapāḥkuḍamajājinapapalapiiadharākakamatatkumāyāsphayyakṛ;cayavāraṇāyasūbaṃteti.daśadāḍimāniṣaḍapūpāḥkuṃḍamajājinaṃpapalapiḍaḥadharorukametatkumāryāsphaiyyakṛ;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/327.jpg
tasyapratiśīnaratisabaṃtacayavāraṇāyatiṅaṃtati..tathāpimilitayārubhayovāṃkyatvāpattiratyasvarasālla;tasyapratiśīnaïtisūbaṃtacayavāraṇāyatiṅaṃtaṃti..tathāpimilitayora.bhayorvākyatvāpattirityasvarasālla;/home/ocr_proj/OCR/vPostNAAC/line_images/train_big_llm_10/328.jpg
